Id,Probability
1,0.2337917485265226
2,0.49901768172888017
3,0.04911591355599214
4,0.32023575638506874
5,0.17681728880157171
6,0.550098231827112
7,0.12770137524557956
8,0.30844793713163066
9,0.43418467583497056
10,0.6385068762278978
11,0.3143418467583497
12,0.3163064833005894
13,0.5442043222003929
14,0.5756385068762279
15,0.27111984282907664
16,0.48330058939096265
17,0.5658153241650294
18,0.3575638506876228
19,0.3693516699410609
20,0.17485265225933203
21,0.22396856581532418
22,0.28094302554027506
23,0.2455795677799607
24,0.27111984282907664
25,0.3104125736738703
26,0.44597249508840864
27,0.3850687622789784
28,0.1905697445972495
29,0.10216110019646366
30,0.3516699410609037
31,0.14538310412573674
32,0.2770137524557957
33,0.35363457760314343
34,0.3418467583497053
35,0.4027504911591356
36,0.4106090373280943
37,0.5599214145383105
38,0.47347740667976423
39,0.15520628683693516
40,0.1787819253438114
41,0.34577603143418467
42,0.5677799607072691
43,0.25343811394891946
44,0.6738703339882122
45,0.481335952848723
46,0.1787819253438114
47,0.5442043222003929
48,0.4381139489194499
49,0.1650294695481336
50,0.412573673870334
51,0.4715127701375246
52,0.10019646365422397
53,0.10412573673870335
54,0.16306483300589392
55,0.7760314341846758
56,0.2593320235756385
57,0.7033398821218074
58,0.2475442043222004
59,0.33595284872298625
60,0.12180746561886051
61,0.6542239685658153
62,0.3614931237721022
63,0.45579567779960706
64,0.6738703339882122
65,0.13555992141453832
66,0.4950884086444008
67,0.2082514734774067
68,0.1944990176817289
69,0.36345776031434185
70,0.4931237721021611
71,0.1787819253438114
72,0.2180746561886051
73,0.3575638506876228
74,0.28487229862475444
75,0.1512770137524558
76,0.25343811394891946
77,0.2337917485265226
78,0.1807465618860511
79,0.3280943025540275
80,0.1925343811394892
81,0.12770137524557956
82,0.18664047151277013
83,0.3300589390962672
84,0.2220039292730845
85,0.47347740667976423
86,0.22986247544204322
87,0.5481335952848723
88,0.29862475442043224
89,0.6601178781925344
90,0.3104125736738703
91,0.26522593320235754
92,0.07858546168958742
93,0.3889980353634578
94,0.05304518664047151
95,0.29862475442043224
96,0.45972495088408644
97,0.5166994106090373
98,0.22986247544204322
99,0.2888015717092338
100,0.0825147347740668
101,0.5520628683693517
102,0.3654223968565815
103,0.6051080550098232
104,0.29273084479371314
105,0.5324165029469549
106,0.3241650294695481
107,0.6247544204322201
108,0.46954813359528486
109,0.206286836935167
110,0.33595284872298625
111,0.12966601178781925
112,0.4715127701375246
113,0.8526522593320236
114,0.4027504911591356
115,0.29273084479371314
116,0.5422396856581533
117,0.5854616895874263
118,0.25736738703339884
119,0.4793713163064833
120,0.47347740667976423
121,0.518664047151277
122,0.14145383104125736
123,0.2966601178781925
124,0.4027504911591356
125,0.6994106090373281
126,0.17288801571709234
127,0.3948919449901768
128,0.2829076620825147
129,0.3104125736738703
130,0.48722986247544203
131,0.8094302554027505
132,0.47347740667976423
133,0.37328094302554027
134,0.36738703339882123
135,0.7897838899803536
136,0.32612966601178783
137,0.6286836935166994
138,0.8683693516699411
139,0.4931237721021611
140,0.5284872298624754
141,0.3477406679764244
142,0.1512770137524558
143,0.3929273084479371
144,0.24165029469548133
145,0.16306483300589392
146,0.2907662082514735
147,0.3654223968565815
148,0.45972495088408644
149,0.10805500982318271
150,0.2829076620825147
151,0.7485265225933202
152,0.30844793713163066
153,0.41453831041257366
154,0.7858546168958742
155,0.23968565815324164
156,0.3850687622789784
157,0.3850687622789784
158,0.1925343811394892
159,0.5952848722986247
160,0.4302554027504912
