Id,y
1,2004.102304346443
2,2002.4749071730876
3,1993.3933153702865
4,2003.4445465659426
5,2006.4963173707652
6,1998.330100579499
7,2003.667568363392
8,1998.7098122757493
9,2007.817397316934
10,2000.5754143772601
11,2004.7114998027978
12,1993.4963845953748
13,1998.1911841324177
14,2005.2780443200022
15,2006.757186641794
16,1998.0371170527492
17,1992.8595588819214
18,1997.7403698328444
19,2002.0568715697184
20,2005.432687925164
21,1996.3437111867602
22,2002.9189407113035
23,2000.890949253567
24,1994.1154166326144
25,1998.6786670512379
26,2007.3896730002893
27,1999.3931919016313
28,2006.5531337988984
29,1996.4338094809339
30,1999.8624690442339
31,1996.455848870625
32,2007.251580629666
33,2003.8478228447796
34,2005.052720464461
35,1997.3401840571548
36,2007.4433153373236
37,2006.10513400826
38,2000.0471236454407
39,1998.4918033162837
40,2000.2157668516231
41,2000.8594862907678
42,2005.0670527769978
43,2006.5266755637629
44,1999.1196917486236
45,1999.2357592530523
46,2007.6249283491154
47,1992.7196482855145
48,2007.0362456407943
49,2006.6601045394034
50,1998.4947308497349
51,2001.0734036696097
52,2002.8755726571965
53,2007.5115214065813
54,2003.3264782213819
55,2001.7067931798433
56,2004.844999004767
57,2000.4994452946294
58,1997.2187441006085
59,2002.1949999427718
60,1997.5971409744418
61,1999.242271939643
62,2003.7852157020293
63,1999.0857878510894
64,1992.8363826230338
65,2006.6116143334525
66,2000.0592009941238
67,2006.6691916006503
68,2006.2574615166393
69,2001.2975433080449
70,1996.7282499458674
71,1999.0273080960403
72,1999.230318191595
73,1998.6521741166641
74,2002.5406481993207
75,1997.2581086409975
76,2004.8156442689503
77,2002.0202245065827
78,1999.6416451858086
79,1998.8925329738272
80,2006.8315011726097
81,2003.0574563900716
82,2005.3899721973614
83,2006.2622871422236
84,2005.3118983934737
85,2004.8796566543551
86,2005.9724367606361
87,2005.4684613076217
88,1997.4852335367777
89,1999.322550315135
90,2008.2457066278216
91,2003.2342373804752
92,1997.179485699917
93,2004.6052940681475
94,2006.191336938262
95,2001.8746523894574
96,1995.5828017522128
97,1996.6441398388513
98,1994.0982400208482
99,2007.4833972799984
100,2007.176465143165
101,2003.0795163957787
102,2002.5976362335273
103,2007.4861210173733
104,2007.3084541884816
105,1996.3725985817232
106,2004.1308494832756
107,1998.8664644178157
108,2002.893343641462
109,1999.4969081052107
110,1993.7557344042557
111,2000.3739536666847
112,1997.2928349621852
113,2006.09489438566
114,2007.2265921965031
115,2002.0340617379482
116,2007.3596398960347
117,2007.6447317583174
118,2001.745539231125
119,2002.8039859597686
120,1998.9962299087663
121,2003.9370015087586
122,1995.9687701177363
123,2006.8037862132614
124,2007.5719718622238
125,1997.8703777847136
126,1993.693813954427
127,2004.7114998027978
128,2000.3317473215984
129,1999.6231994963669
130,2004.4453230349286
131,1994.5368347882918
132,2004.3333353041073
133,1997.3254150476798
134,1999.0902477697573
135,2005.3710801552354
136,2003.4700566588979
137,1998.249358812012
138,1998.7113733979384
139,2000.612985525165
140,1996.776074044051
141,1997.8242997262273
142,2006.4322335669697
143,1998.1100274707298
144,1996.6502888525984
145,2001.788209249038
146,2002.3358746945644
147,2001.6964154108798
148,2004.727775022683
149,1998.5610785135661
150,2000.05939475468
151,2001.7480336139156
152,2000.1779019826338
153,2004.2827214318906
154,2002.2779168610305
155,2004.910640040957
156,2004.4737216106603
157,1993.8317467313461
158,1996.536003413197
159,1998.1344358671638
160,2001.545211154442
161,1997.4545580740748
162,1996.2258117077586
163,1997.7542966418973
164,2006.9449393343752
165,1998.0802706903705
166,1997.6707465114962
167,1993.9406789098398
168,1993.299721447198
169,1999.2068152802972
170,1993.0065641178414
171,2006.9239065982579
172,2007.44574450877
173,2006.105315919962
174,2006.6830498008007
175,2005.1322344785972
176,2002.5216869153278
177,2004.3645646673983
178,1998.6691417412708
179,2005.2234301369156
180,2001.1444458371984
181,2007.583231453753
182,2002.8723613649609
183,2004.9920710729511
184,2001.0468254671723
185,2004.0605393622486
186,2005.647411508706
187,2000.5822447340522
188,2003.8060649170282
189,2001.4662773477896
190,1995.986202921884
191,2006.7407408167035
192,2002.4710949001676
193,2004.4506643995187
194,2007.3235167005212
195,1993.095954159488
196,2006.0159987926663
197,1992.6951333059092
198,2004.759433105076
199,2000.3499934102704
200,2000.116390278499
201,2005.7879952784797
202,2007.3383105013916
203,2001.467530965
204,1992.7196482855145
205,1993.0105945555529
206,1999.8791587707835
207,2001.1293317408245
208,2005.6313219751082
209,1994.2318892506785
210,1998.8137881668627
211,2002.5473190402895
212,2001.9408893286372
213,2000.1476344777911
214,1999.963783851068
215,2005.3290438174743
216,2007.4059192467791
217,1996.9379192730753
218,2007.5485909741747
219,2003.11702165264
220,2007.7911117829458
221,2003.5326484143545
222,2005.0486078088409
223,2003.933074474684
224,2004.845263765952
225,2005.2508208935799
226,1998.9962299087663
227,2006.999020391775
228,2000.0951710407103
229,1992.7825409871527
230,2005.102238879398
231,1997.0743131049264
232,2003.8449468496872
233,1997.226842412227
234,1999.7298988799316
235,2005.0488357376707
236,2004.016175349828
237,1995.710782608103
238,2007.6468744412546
239,1999.5628929840632
240,1999.9587460546516
241,2005.3813542305124
242,1999.990732776873
243,2000.3136640493997
244,2006.9173142710363
245,2002.2791839520041
246,2003.0295776548737
247,2007.2634500053541
248,1998.3423565023513
249,2006.916528699694
250,2003.8925076962687
251,2003.0034250432584
252,2004.7516735756944
253,1998.007726359494
254,2002.1104093338763
255,2006.8134570375184
256,1998.5491837250086
257,1992.7361418211765
258,1997.2569308894938
259,2001.8573736029464
260,1998.519985656076
261,2000.5504355583005
262,1997.572879010562
263,2000.688943425816
264,1999.7774265768965
265,2008.2924317720901
266,1999.5869448083527
267,2007.5160081002978
268,1995.745218452615
269,2006.6488604536205
270,1998.81965838087
271,1993.094159673769
272,1998.7577568259753
273,2005.3453293189148
274,1999.7166425964708
275,2006.1466406551197
276,2005.8537510643764
277,2003.9938718827348
278,2005.9588649408217
279,1998.2606922007685
280,1996.3936683445684
281,2007.8054151591725
282,2003.2002697501107
283,2004.4727026737626
284,2006.9142853155402
285,1999.4167079918454
286,2001.4786732104722
287,2004.561096484472
288,2001.4266705221225
289,1999.7332734694082
290,1994.8086855592053
291,2005.0450320083
292,2005.989144482961
293,2003.704750097167
294,2004.4455072394233
295,2006.254160546909
296,2006.948386819338
297,2005.7464232584289
298,2004.8321326844873
299,2001.6080822569081
300,1994.0870390142675
301,1994.0298150057256
302,2005.1365229889427
303,2001.1449881334504
304,2004.5722953730894
305,1999.0497333407316
306,1998.4869141036777
307,2000.8564870625855
308,2001.3352803316545
309,2000.374445299703
310,2000.5938129602987
311,2003.8231748315175
312,2006.2364577515223
313,1998.3684192333444
314,1997.0343605851888
315,2001.9653191993716
316,2007.1812045152772
317,2007.4446911886073
318,2006.3500349747578
319,2007.6607423035384
320,1998.1064043722467
321,2006.486650503155
322,2003.9216080952776
323,2004.3210956638943
324,1997.424357449948
325,1999.5733748406153
326,2007.3620307292624
327,2002.3966980174232
328,2001.454631044063
329,1996.8116735675892
330,2005.9481242099878
331,2006.3903760380235
332,2007.1608328569346
333,2006.5723400301843
334,1995.7251704491666
335,1997.5457588304143
336,2000.3040185451664
337,2000.215957727266
338,2002.3135852947205
339,2001.9854502358796
340,2007.1215385120029
341,1997.7580573187893
342,1999.9526367223777
343,2003.8926770098349
344,2000.9191682587953
345,2006.698323292458
346,2004.9272104991398
347,2000.3219593439924
348,2007.1157535779219
349,2006.3374563663285
350,1996.4518050384302
351,1997.5875956176321
352,2006.7416453167355
353,2002.3683828994797
354,2007.7948171150529
355,1998.6066426153109
356,1998.3173822091455
357,2005.8238812712793
358,1998.948429223876
359,2006.1138662082822
360,1999.09273906816
361,1993.6328428772892
362,1993.2928403423673
363,2005.5833330823882
364,2006.7872779442753
365,1997.0458689504824
366,1999.3817152492845
367,1999.1421152368885
368,2000.0228040490247
369,1992.7173334336137
370,2004.7785904382574
371,2000.7994711118517
372,1997.891350845917
