Id,Probability
1,0.011445232582758634
2,0.026827765878071817
3,0.009870114492881783
4,0.015277239575816096
5,0.009838144712698586
6,0.07776613939428306
7,0.010455324629998687
8,0.010903544652947303
9,0.01673560309882547
10,0.05019330820093869
11,0.01078852626326975
12,0.011954242702189508
13,0.04486231215313606
14,0.014216982295900217
15,0.015285517810976645
16,0.02091286013626236
17,0.03047688992024729
18,0.023275210223414354
19,0.01325987802373764
20,0.010648632883449085
21,0.010005845423988326
22,0.0153444074734564
23,0.020119986179940267
24,0.010928026255958335
25,0.013326300011770386
26,0.01534468961840047
27,0.011860148240057078
28,0.012177987015961058
29,0.010021317657646623
30,0.012540514366553719
31,0.0131727955151253
32,0.009957703890553782
33,0.01635212488341649
34,0.011750386387707912
35,0.02079812579908257
36,0.011600076018334637
37,0.013910699127466323
38,0.012561332476249517
39,0.009966883739925415
40,0.010748313254191885
41,0.010982320976760294
42,0.02752558972192819
43,0.010081314300745969
44,0.020152372135920135
45,0.03367093895236306
46,0.011097035412980507
47,0.02592419450597521
48,0.015532414737634411
49,0.010633638024356554
50,0.015160184058148679
51,0.018057128557688394
52,0.009804033343635159
53,0.010019125750288837
54,0.009992402469745691
55,0.05897195688152749
56,0.009862023311250988
57,0.16492426654744674
58,0.012554538723360294
59,0.023736886981712176
60,0.009987728697566667
61,0.025798107618498618
62,0.012373424562171062
63,0.020193290781481403
64,0.2023580794120163
65,0.01297443678198385
66,0.021389907266390264
67,0.011068846242607913
68,0.010087661843616381
69,0.02246252920096796
70,0.01819912108792576
71,0.010774834150600062
72,0.010023611089735944
73,0.010573244507028626
74,0.01189837521732873
75,0.010414558182298935
76,0.009964418738571863
77,0.01153090816373679
78,0.009935127009507508
79,0.022263884635720134
80,0.010027371970650782
81,0.010698168315582466
82,0.010824776964653905
83,0.012846695416726905
84,0.013237570278228413
85,0.02259829684544217
86,0.010151103115601605
87,0.010535996727976664
88,0.01248931450263962
89,0.031810582454575825
90,0.015004258338923866
91,0.010052840874810832
92,0.01019344045368367
93,0.03713340386643739
94,0.00980259526555938
95,0.010270699459659161
96,0.018406669875700922
97,0.013000774254707184
98,0.013897599083035847
99,0.01083375205943926
100,0.00988923548153731
101,0.06585850264496695
102,0.01027484112317859
103,0.0315665248462928
104,0.0124451192967352
105,0.07272409222159311
106,0.012062071344210726
107,0.09910864175309231
108,0.03479882396585573
109,0.011459899154145674
110,0.013406768471901365
111,0.010504601629780837
112,0.010850746864713748
113,0.12933759441601697
114,0.012508315248181504
115,0.02620556857697685
116,0.010561368329759338
117,0.01868485803644913
118,0.01102676846433405
119,0.0467325823783857
120,0.014659108389086326
121,0.019982143177316603
122,0.009942787504165898
123,0.011525705171937708
124,0.014674741972414605
125,0.0237867452670523
126,0.013137782078391225
127,0.017573817911074208
128,0.012822577029056113
129,0.013744587710040855
130,0.014601111413680222
131,0.0727179341751499
132,0.010663465644977275
133,0.016462220560014916
134,0.010891218962025443
135,0.12001155566268697
136,0.010347046697443942
137,0.10602360175035902
138,0.32283270653872653
139,0.017767444643476314
140,0.04263371857712733
141,0.010062379160677133
142,0.013354789546547724
143,0.07260925870136542
144,0.01019014754511403
145,0.010585683701551815
146,0.013279914597486897
147,0.025889898047460072
148,0.014818363155883009
149,0.009826825440440369
150,0.011241345378857114
151,0.06184703919931195
152,0.012939303668940619
153,0.01682452745756063
154,0.053333041183626625
155,0.010294000407156136
156,0.013924952615634407
