Id,Probability
1,0.0012562056838954538
2,0.056525058928273794
3,0.0007106180054608134
4,0.009328836416702365
5,0.0011686588578588273
6,0.09037883089502578
7,0.0021192355887358423
8,0.009982740166106679
9,0.022398382040647008
10,0.12406893776050451
11,0.003228926513826067
12,0.010067725721540296
13,0.1234224384505158
14,0.0058446455137705815
15,0.012951393273424653
16,0.02379623902088406
17,0.043201233155998615
18,0.014194258207089763
19,0.020285056118091633
20,0.0012228594138583117
21,0.0010838970126180506
22,0.017151776100455162
23,0.019656703004406372
24,0.004130370836036815
25,0.011453171323856768
26,0.03407532840634586
27,0.0035608689472777185
28,0.005101199634567973
29,0.00256038293898316
30,0.004989497879225255
31,0.004794653654190557
32,0.007096517313728875
33,0.04502343717289432
34,0.010403755192340753
35,0.016153855902434035
36,0.0036014887723245146
37,0.01064236156930239
38,0.009948086114583778
39,0.002019284379244237
40,0.006631444180701781
41,0.007430496517898571
42,0.03193180211247846
43,0.0007996566664154418
44,0.03504536426614853
45,0.058806517191855354
46,0.002631131397600527
47,0.03890379863276237
48,0.025565224549251774
49,0.0016875191284937674
50,0.004319714008759165
51,0.03582523917597589
52,0.0005786540355760203
53,3.258821106787689e-05
54,0.003573627971090044
55,0.10414621987032815
56,0.0010021955743803061
57,0.19127277636854628
58,0.002276800765733448
59,0.04929118183178618
60,0.0010907833705046032
61,0.030995875713870896
62,0.014896509609996122
63,0.053122311526736334
64,0.22523238663767695
65,0.019046423096728823
66,0.02054018385224287
67,0.005454741275556054
68,0.001122803243463207
69,0.020113077501338485
70,0.028299935474858227
71,0.0026576020933666593
72,0.0021327145953561532
73,0.004540345831559204
74,0.011443447151510923
75,0.0006256421733513674
76,0.0015746764173407255
77,0.0028400119892797874
78,0.0005922877336609606
79,0.0336786009646761
80,0.000550992899896937
81,0.0002949198781129835
82,0.004748802265257078
83,0.016758751614783886
84,0.022518410074610473
85,0.0300832933809408
86,0.009043015886245105
87,0.0029887731558157007
88,0.005634638466450701
89,0.03800710659989054
90,0.008723403660622608
91,8.576413636118042e-05
92,0.0025150926495104034
93,0.051277292389345426
94,0.00011306958599230222
95,0.00047577516611198425
96,0.023909976646577104
97,0.008791335670577155
98,0.01012215118406298
99,0.007905548184145298
100,0.00012369740287224924
101,0.10770858044659927
102,0.0017289472612477795
103,0.05278788549044295
104,0.003686897835702428
105,0.15142445531668508
106,0.010769346013053268
107,0.12557247721791123
108,0.03229134777035491
109,0.0031610434124025996
110,0.009786239719513408
111,0.0006252439749187586
112,0.009156416110893536
113,0.14926578187282008
114,0.007558922273962474
115,0.022730137924904616
116,0.002063298734449228
117,0.010522648369316176
118,0.005611071381331142
119,0.06116250342664481
120,0.021298607700461245
121,0.02406901223996313
122,0.004053984052033779
123,0.0026530467118135517
124,0.009433891120122233
125,0.0340876043278029
126,0.014271597487846307
127,0.015883881129947076
128,0.006567935198850067
129,0.016797134062254575
130,0.019365395807131803
131,0.12172468518185513
132,0.015630498189858337
133,0.009338423991694223
134,0.0038961746755481756
135,0.20957750856459545
136,0.0011600549487998794
137,0.1260936677031019
138,0.29492243580296823
139,0.027945849646313473
140,0.05521212981854077
141,0.00557133839458295
142,0.005946933130103039
143,0.0948966674656011
144,0.0008808209698719676
145,0.0007686456598440921
146,0.014422692238507657
147,0.0429883273130225
148,0.019943983478431588
149,0.005073515338659462
150,0.0030933076394932084
151,0.062242635886812135
152,0.004614074807597264
153,0.008968249626089084
154,0.07365914834570457
155,0.0006788043303519318
156,0.016382327769284877
157,0.0148574310017378
158,0.0003104389160271085
159,0.03745911189710784
160,0.18268957851957077
161,0.0053079661354612576
162,0.004025784649560523
163,0.0012616182512763233
164,0.10432707158206024
165,0.01044799063169143
166,0.002057673666867931
167,0.011249207194480611
168,0.0023909927547037294
169,0.06101071200056318
170,0.007065287139270479
171,0.0051455903135451024
172,0.06771561762343924
173,0.0076271382807510755
174,0.06808693668535644
175,0.0015654644500076983
176,0.02992817380659046
177,0.008726636787893424
178,0.038953238906851526
179,0.14373258110815806
180,0.3573527644581004
181,0.07875253277619802
182,0.00010160853686609099
183,0.0018259839457347644
184,0.0005771973880892376
185,0.05449918441760888
186,0.005798828818297878
187,0.03833934573377002
188,0.0024925308653076265
189,0.005633172375417813
190,9.091988218662394e-05
191,0.04196052867744451
192,0.01553159161434693
193,0.02263354992709091
194,0.011820166421324243
195,0.0007562978653175706
196,0.002157064027689194
197,0.018063057390550665
198,0.0006169967696517469
199,0.006599142930996839
200,0.029133817453163107
201,0.016428319556906358
202,0.00031140521691895096
203,0.01563243187738966
204,0.002286590362579681
205,0.0015088755437414503
206,0.008332128447015131
207,0.12691751070667276
208,0.02919124474997544
209,0.042137884613045774
210,0.004890507649965639
211,0.01792482058621906
212,0.012603676220532253
213,0.03527360465862809
214,0.022161634557060855
215,0.008877887924205179
216,0.006252605552926408
217,0.0016751412530835394
218,0.007144999723386252
219,0.5262188755176928
220,0.0015832643219149743
221,0.0004499844450678563
222,0.0031105225535747144
223,0.003654647251674795
224,0.0060657989745477175
225,0.023491192513881425
226,0.05358865012039089
227,0.21117597105207395
228,0.0011481472935731798
229,0.0015954803597866781
230,0.0021459987600081004
231,0.024263121573737407
232,0.00504385596237754
233,0.000787236779273233
234,0.0006122323049892279
235,0.007230723967053857
236,0.0008038349435824301
237,0.009539156529300865
238,0.0073554275250573625
239,0.0021201381218656167
240,0.004519302166460668
241,0.0039884934421465104
242,9.846276358703755e-05
243,0.004294596943918315
244,0.007042735908942978
245,5.544351953266183e-05
246,0.0026414717026635665
247,0.04899267211741012
248,0.012393675102874915
249,0.0011870167100513102
250,0.08635734987656064
251,0.003120817423146021
252,0.004084030496899315
253,0.004355150364990857
254,0.001064273742350793
255,0.0011404753338626497
256,0.09983940930865232
257,0.002184330303729889
258,0.017262326753438393
259,0.06479373994537366
260,0.005407171971572527
261,0.26051926294171945
262,0.00012620748221695298
263,0.0010624505890655664
264,0.0036025784655535345
265,0.007836647466034323
266,0.0023742428457926364
267,0.00453372765949529
268,3.510494905564937e-05
269,0.005746903236935793
270,0.00025907775987477256
271,0.011536126123084708
272,0.005186523660976919
273,0.0006993594230089703
274,0.04358287277259988
275,0.0634497496532034
276,0.010526169597563754
277,0.005199560684771401
278,0.020077510264597333
279,0.14289988667106734
280,0.00011807878645117217
281,0.20560245715605777
282,0.0009823313916067875
283,0.011484086557709747
284,0.0075384034812119955
285,0.0015264516175786673
286,0.010551855749140094
287,0.03890835077362257
288,0.04899115371054741
289,0.005149440632456001
290,0.012786382911021469
291,0.021669958761454982
292,5.3571578544054765e-05
293,0.004195866333046098
294,0.21359801695027028
295,0.5676929392446634
296,0.00499429778737711
297,0.005133585491971216
298,0.11073474860273079
299,0.008700178014370057
300,0.03067966105433461
301,0.012532629611275742
302,0.01890536833382612
303,0.06733056456105066
304,0.07438030818358778
305,0.0005490461776400545
306,0.177113818299
307,0.003284437402436808
308,0.04732473808407186
309,0.020743661171398427
310,0.0053585529746785045
311,0.009804690168542572
312,0.012539566199069194
313,0.0016873669059111675
314,0.374383080553884
315,0.01195927267400725
316,0.004152540221921304
317,0.00024035452196813088
318,0.0016914416512324453
319,5.4844336150643195e-05
320,0.0037174123995182
321,0.0010920938846027454
322,0.0030510435748316517
323,0.00010409679215148063
324,6.853381476697804e-05
325,0.0012602643185738373
326,0.009970769585976091
327,0.14273724821038603
328,0.04367279515019843
329,0.0010702802788108547
330,0.007049296971247494
331,0.03186056437009887
332,0.28651923500665255
333,0.07708554025382475
334,0.0016015775618747619
335,0.31152879761996816
336,0.00373090085527215
337,0.07511156467922563
338,0.0625988869866089
339,0.00945965072587485
340,0.0050611246096848445
341,0.014998330911380265
342,0.00302284330731822
343,0.005513595712249992
344,0.018898922146602302
345,0.01796605259180586
346,0.04824452098461259
347,0.0015851968460090953
348,4.0053980025696694e-05
349,0.0001258162888276839
350,0.283961149462727
351,0.037213936113551026
352,0.024556008939092894
353,0.0005990754630707465
354,0.001065339032122725
355,0.04318143451164186
356,0.17137389373443868
357,0.0018923739258308744
358,0.00910007477476393
359,0.0008489938185946052
360,0.0652576586874917
